aliases,audit_priority,confidence,coverage_class,coverage_priority,cutoff_note,cutoff_reason,device,device_model,device_variant,dimension_method,dimension_status,dragonframe_supported,evidence_tier,freeze_qa_flags,id,kind,lcrd_status,manufacturer,model,module_role,notes,observation_id,optical_format,original_confidence,original_verification_status,platform_priority,provenance_method,qa_flags,qa_pass4_flags,record_class,record_id,sensor_diagonal_mm,sensor_height_mm,sensor_model,sensor_name,sensor_width_mm,source_id,source_note,source_observation,source_title,source_type,source_url,subject_id,tps_use,usage_note,v0_1_release_status,verification_status
,,confirmed,physical_camera,,,,,,,,complete,True,,,arri_alexa_35_xtreme,research_pass,,ARRI,ALEXA 35 Xtreme,,,observation:research:5fd426ab2ad072c618a5,,,,,published,,,,,,19.22,,,27.99,source:arri-alev-4-specifications:578a6ef68e76d9d5,ARRI ALEV 4 specifications,,,,,camera:arri:alexa-35-xtreme,,,,compiled_spec_value
,,provisional,,,,,Xiaomi 14,,,optical_format_conversion,,,,,xiaomi_xiaomi_14_rear_ultrawide,research_pass,,Xiaomi,,rear_ultrawide,,observation:research:5ff373f77445ec067f34,"1/2.76""",,,,,,,,,,3.478,,,4.638,source:compiled-device-camera-specification:c182d45043bbb9b2,,,Compiled device camera specification,,,camera_module:xiaomi:xiaomi-14:rear-ultrawide,,,,compiled_spec_value
,P2_source_strengthen,,,primary,Keep and audit: normalized from current Dragonframe-supported camera coverage.,dragonframe_current_coverage,,ZV-E10,,,,,C,,,research_pass,good_reference,Sony,,main,physical_camera,observation:research:5ffa1c29a4c7e269807d,,confirmed,compiled_spec_value,,published,source_url_missing,,dedicated_camera,sony_zv_e10,28.2066,15.6,,,23.5,source:sony-specifications:87f4ccb73926fbcc,,,Sony specifications,,,camera:sony:zv-e10,yes,Good working value; source audit still desirable.,,
,,probable,,,,,Pixel 10 Pro,,,optical_format_conversion,,,,,google_pixel_10_pro_rear_main,research_pass,,Google,,rear_main,,observation:research:603e3905ca2a1cf72632,"1/1.3""",,,,,,,,,,7.385,,Samsung ISOCELL GNV,9.846,source:phonearena:88cb24f3d82bc195,,,PhoneArena,,https://www.phonearena.com/phones/Google-Pixel-10-Pro_id12652,camera_module:google:pixel-10-pro:rear-main,,,,
,P3_verified_or_secondary,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A25 5G,,,,,C,,,research_pass,good_estimate,Samsung,,rear_ultrawide,,observation:research:6050d8af72ac66a99f8e,,probable,secondary_source_verified,,optical_format_conversion,,,mobile_camera_module,samsung_galaxy_a25_5g_rear_ultrawide,4.0,2.4,,,3.2,source:phonearena:c75fc70acf2342bd,,"1/4.0""",PhoneArena,,https://www.phonearena.com/phones/Samsung-Galaxy-A25-5G_id12266,camera_module:samsung:galaxy-a25-5g:rear-ultrawide,yes,Good estimate; UI may mark sensor geometry as estimated.,,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy S23 Plus,,,,,C,,,research_pass,good_estimate,Samsung,,rear_ultrawide,,observation:research:606aff16c9f76bf75dc2,,probable,,,optical_format_conversion,source_url_missing,,mobile_camera_module,samsung_galaxy_s23_plus_rear_ultrawide,6.275,3.765,Sony IMX564,,5.02,source:phonearena-compiled:e3262dc3ff97ab9a,,"1/2.55""",PhoneArena/compiled,,,camera_module:samsung:galaxy-s23-plus:rear-ultrawide,yes,Good estimate; UI may mark sensor geometry as estimated.,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A52 5G,,,,,D,,,research_pass,best_available_guess,Samsung,,rear_depth,,observation:research:6092fc31b8017a3f53f7,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,samsung_galaxy_a52_5g_rear_depth,3.2,1.92,,,2.56,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/5.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a52-5g:rear-depth,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A54 5G,,,,,D,,,research_pass,best_available_guess,Samsung,,rear_main,,observation:research:60a2abb5e18ef73ec71e,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,samsung_galaxy_a54_5g_rear_main,10.2564,6.154,,,8.205,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/1.56""",Compiled device camera specification,,,camera_module:samsung:galaxy-a54-5g:rear-main,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,,confirmed,physical_camera,,,,,,,,complete,True,,,blackmagic_cinema_camera_6k,research_pass,,Blackmagic,Cinema Camera 6K,,,observation:research:60de772411bbd512a4ec,,,,,published,,,,,,24.0,,,36.0,source:blackmagic-design-specifications:fe4239abd8256001,Blackmagic Design specifications,,,,https://www.blackmagicdesign.com/products/blackmagiccinemacamera/techspecs,camera:blackmagic:cinema-camera-6k,,,,primary_source_verified
,P3_verified_or_secondary,,,primary,Current iOS-family coverage target; audit before expanding older Apple hardware.,current_ios_compatible,,iPhone 13 Pro,,,,,B,,,research_pass,strong_derived,Apple,,rear_ultrawide,DPReview publishes 4 × 3 mm.,observation:research:615ece293ef3b72ab9a0,,probable,,,direct_mm_secondary,,,mobile_camera_module,apple_iphone_13_pro_rear_ultrawide,5.0,3.0,,,4.0,source:dpreview:48f3ee29b4c0f0df,,,DPReview,,https://www.dpreview.com/news/8163093616/iphone-16-pro-worth-upgrading-13-14-15-apple-cameras/,camera_module:apple:iphone-13-pro:rear-ultrawide,yes,Use automatically; preserve derivation provenance.,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy S20,,,,,D,,,research_pass,best_available_guess,Samsung,,rear_telephoto,High-resolution crop-tele module; exact format/source requires audit.,observation:research:618fa5aded611ca785bf,,provisional,,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,samsung_galaxy_s20_rear_telephoto,9.3022,5.581,,,7.442,source:compiled-galaxy-s-specification:b02bc085d3377423,,"1/1.72""",Compiled Galaxy S specification,,,camera_module:samsung:galaxy-s20:rear-telephoto,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A36 5G,,,,,D,,,research_pass,best_available_guess,Samsung,,rear_main,,observation:research:61cfa99c9f4eed45f4e4,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,samsung_galaxy_a36_5g_rear_main,8.1636,4.898,,,6.531,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/1.96""",Compiled device camera specification,,,camera_module:samsung:galaxy-a36-5g:rear-main,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,,provisional,,,,,Redmi Note 14 Pro+ 5G,,,optical_format_conversion,,,,,xiaomi_redmi_note_14_pro_5g_rear_ultrawide,research_pass,,Xiaomi,,rear_ultrawide,,observation:research:61f0612f02b7735926d4,"1/2.76""",,,,,,,,,,3.478,,,4.638,source:compiled-device-camera-specification:c182d45043bbb9b2,,,Compiled device camera specification,,,camera_module:xiaomi:redmi-note-14-pro-5g:rear-ultrawide,,,,compiled_spec_value
,P1_guess,,,primary,Current iOS-family coverage target; audit before expanding older Apple hardware.,current_ios_compatible,,iPhone 14,,,,,D,,,research_pass,best_available_guess,Apple,,rear_ultrawide,Requires direct source audit.,observation:research:623e9e5c282427c452aa,,provisional,,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,apple_iphone_14_rear_ultrawide,5.0,3.0,,,4.0,source:compiled-camera-specification:c898951b834ca74c,,,Compiled camera specification,,,camera_module:apple:iphone-14:rear-ultrawide,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,OnePlus 13,,,,,D,,,research_pass,best_available_guess,OnePlus,,rear_telephoto,,observation:research:624e5da13205c4c84d99,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,oneplus_oneplus_13_rear_telephoto,8.205,4.923,,,6.564,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/1.95""",Compiled device camera specification,,,camera_module:oneplus:oneplus-13:rear-telephoto,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P3_verified_or_secondary,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Xiaomi 15 Ultra,,,,,C,,,research_pass,good_estimate,Xiaomi,,rear_ultrawide,,observation:research:62833331106d83703387,,probable,manufacturer_format_verified,,optical_format_conversion,,,mobile_camera_module,xiaomi_xiaomi_15_ultra_rear_ultrawide,5.7972,3.478,,,4.638,source:xiaomi-official-launch-specifications:d18167f82714ebea,,"1/2.76""",Xiaomi official launch/specifications,,https://www.mi.com/global/event/2025/xiaomi-launch-february-2025/,camera_module:xiaomi:xiaomi-15-ultra:rear-ultrawide,yes,Good estimate; UI may mark sensor geometry as estimated.,,
,P2_source_strengthen,,,primary,Keep and audit: normalized from current Dragonframe-supported camera coverage.,dragonframe_current_coverage,,Alpha A5000,,,,,C,,,research_pass,good_reference,Sony,,main,physical_camera,observation:research:630096224c1d627bd5e6,,confirmed,compiled_spec_value,,published,source_url_missing,,dedicated_camera,sony_alpha_a5000,28.2066,15.6,,,23.5,source:sony-specifications:87f4ccb73926fbcc,,,Sony specifications,,,camera:sony:alpha-a5000,yes,Good working value; source audit still desirable.,,
,P3_verified_or_secondary,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Xperia 1 VI,,,,,C,,,research_pass,good_estimate,Sony,,rear_ultrawide,,observation:research:6306ca866fa463661994,,probable,manufacturer_format_verified,,optical_format_conversion,,,mobile_camera_module,sony_xperia_1_vi_rear_ultrawide,6.4,3.84,,,5.12,source:sony-official-specifications:e5cdcc7ce84e9b08,,"1/2.5""",Sony official specifications,,https://www.sony.com/electronics/support/mobile-phones-tablets-mobile-phones/xperia-1-vi/specifications,camera_module:sony:xperia-1-vi:rear-ultrawide,yes,Good estimate; UI may mark sensor geometry as estimated.,,
,,confirmed,physical_camera,,,,,,,,complete,True,,,olympus_om_system_om_1,research_pass,,Olympus / OM System,OM-1,,,observation:research:6321dddc9b0b547c6963,,,,,published,,,,,,13.0,,,17.4,source:om-system-specifications:83d0824fc8c1c104,OM System specifications,,,,,camera:olympus-om-system:om-1,,,,primary_source_verified_previous_pass
,,confirmed,physical_camera,,,,,,,,complete,True,,,nikon_z5,research_pass,,Nikon,Z5,,,observation:research:632201e6d4e778583167,,,,,published,,,,,,23.9,,,35.9,source:nikon-specifications:6b3815951e523b57,Nikon specifications,,,,,camera:nikon:z5,,,,compiled_spec_value
,,probable,,,,,Galaxy S24,,,optical_format_conversion,,,,,samsung_galaxy_s24_rear_ultrawide,research_pass,,Samsung,,rear_ultrawide,,observation:research:637a71bcee9a7ec72556,"1/2.55""",,,,,,,,,,3.765,,Sony IMX564,5.02,source:phonearena-compiled:e3262dc3ff97ab9a,,,PhoneArena/compiled,,,camera_module:samsung:galaxy-s24:rear-ultrawide,,,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Moto G Power 5G (2024),,,,,D,,,research_pass,best_available_guess,Motorola,,rear_main,,observation:research:6387efd81f56814a5ec7,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,motorola_moto_g_power_5g_2024_rear_main,8.205,4.923,,,6.564,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/1.95""",Compiled device camera specification,,,camera_module:motorola:moto-g-power-5g-2024:rear-main,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Moto G Stylus 5G (2023),,,,,D,,,research_pass,best_available_guess,Motorola,,rear_main,,observation:research:6395cc8298961fec56d2,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,motorola_moto_g_stylus_5g_2023_rear_main,8.205,4.923,,,6.564,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/1.95""",Compiled device camera specification,,,camera_module:motorola:moto-g-stylus-5g-2023:rear-main,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P3_verified_or_secondary,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy S23 Ultra,,,,,C,,,research_pass,good_estimate,Samsung,,rear_ultrawide,,observation:research:639f0d32268056fbea6a,,probable,,,optical_format_conversion,,,mobile_camera_module,samsung_galaxy_s23_ultra_rear_ultrawide,6.275,3.765,,,5.02,source:phonearena:120fcba207dcb279,,"1/2.55""",PhoneArena,,https://www.phonearena.com/phones/Samsung-Galaxy-S23-Ultra_id12002,camera_module:samsung:galaxy-s23-ultra:rear-ultrawide,yes,Good estimate; UI may mark sensor geometry as estimated.,,
,P2_source_strengthen,,,primary,Keep and audit: normalized from current Dragonframe-supported camera coverage.,dragonframe_current_coverage,,X-H2S,,,,,C,,,research_pass,good_reference,Fujifilm,,main,physical_camera,observation:research:63a15b8897873a47cebd,,confirmed,primary_source_verified_previous_pass,,published,source_url_missing,,dedicated_camera,fujifilm_x_h2s,28.2066,15.6,,,23.5,source:fujifilm-specifications:bb835647e7b0d861,,,Fujifilm specifications,,,camera:fujifilm:x-h2s,yes,Good working value; source audit still desirable.,,
,P2_source_strengthen,,,primary,Keep and audit: normalized from current Dragonframe-supported camera coverage.,dragonframe_current_coverage,,GFX 50R,,,,,C,,,research_pass,good_reference,Fujifilm,,main,physical_camera,observation:research:63e128102697c7dd93d2,,confirmed,compiled_spec_value,,published,source_url_missing,,dedicated_camera,fujifilm_gfx_50r,54.78,32.9,,,43.8,source:fujifilm-specifications:bb835647e7b0d861,,,Fujifilm specifications,,,camera:fujifilm:gfx-50r,yes,Good working value; source audit still desirable.,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A34 5G,,,,,D,,,research_pass,best_available_guess,Samsung,,rear_main,,observation:research:64614172893fb86d39e2,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,samsung_galaxy_a34_5g_rear_main,8.0,4.8,,,6.4,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/2.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a34-5g:rear-main,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P3_verified_or_secondary,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Moto G Stylus 5G (2025),,,,,C,,,research_pass,good_estimate,Motorola,,rear_main,,observation:research:64f3fa85a058c2539016,,probable,secondary_source_verified,,optical_format_conversion,,,mobile_camera_module,motorola_moto_g_stylus_5g_2025_rear_main,10.2564,6.154,,,8.205,source:phonearena:ba68117c213941ea,,"1/1.56""",PhoneArena,,https://www.phonearena.com/phones/Motorola-Moto-G-Stylus-5G-2025_id12684,camera_module:motorola:moto-g-stylus-5g-2025:rear-main,yes,Good estimate; UI may mark sensor geometry as estimated.,,
,P3_verified_or_secondary,,,primary,Current iOS-family coverage target; audit before expanding older Apple hardware.,current_ios_compatible,,iPhone 13 Pro,,,,,B,,,research_pass,strong_derived,Apple,,rear_main,DPReview publishes 7.6 × 5.7 mm.,observation:research:6526bfffe3841338b576,,probable,,,direct_mm_secondary,,,mobile_camera_module,apple_iphone_13_pro_rear_main,9.5,5.7,,,7.6,source:dpreview:48f3ee29b4c0f0df,,,DPReview,,https://www.dpreview.com/news/8163093616/iphone-16-pro-worth-upgrading-13-14-15-apple-cameras/,camera_module:apple:iphone-13-pro:rear-main,yes,Use automatically; preserve derivation provenance.,,
EOS Rebel T5i | EOS Kiss X7i,,confirmed,physical_camera,,,,,,,,complete,True,,,canon_eos_700d,research_pass,,Canon,EOS 700D,,,observation:research:65562862fc24be934061,,,,,published,,,,,,14.9,,,22.3,source:canon-specifications-technical-database:c69c39dd7666417c,Canon specifications / technical database,,,,,camera:canon:eos-700d,,,,compiled_spec_value
,,confirmed,,,,,,,,,,,,,canon_eos_r6_mark_ii,research_pass,,Canon,EOS R6 Mark II,,,observation:research:65964b8d96bf01c776a6,,,,,,,,,,,24.0,,,36.0,source:canon-specifications:2ee3357c20710ee8,,,Canon specifications,manufacturer,https://www.usa.canon.com/support/p/eos-r6-mark-ii,camera:canon:eos-r6-mark-ii,,,,
